title,asin,price,rating,reviews,link,thumbnail,category,directions
"COSRX Snail Mucin Repairing Serum 100ml, Hydrating Serum for Face with Snail Secretion Filtrate for Dull Skin & Fine Lines, Korean Skin Care, Stocking Stuffers for Women",B00PBX3L7K,$12.99,4.6,96200.0,https://www.amazon.com/COSRX-Repairing-Hydrating-Secretion-Phthalates/dp/B00PBX3L7K/,https://m.media-amazon.com/images/I/416kUGx2rQL._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
"Dark Spot Remover for Face & Body, Advanced Formula with Niacinamide Dark Spot Corrector for Age Spot Sun Spot Freckles Melasma Brown Spot, Dark Spot Correcting Serum for Women Man All Skin Types",B0FFH3F5BB,$22.90,4.5,18.0,https://www.amazon.com/Advanced-Niacinamide-Corrector-Freckles-Correcting/dp/B0FFH3F5BB/,https://m.media-amazon.com/images/I/71SJ4QikFHL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"PanOxyl PM Overnight Spot Patches, Advanced Hydrocolloid Healing Technology, Fragrance Free, 40 Count Pack of 1",B0896MFFJW,$8.52,4.6,10400.0,https://www.amazon.com/PanOxyl-Overnight-Hydrocolloid-Technology-Eliminates/dp/B0896MFFJW/,https://m.media-amazon.com/images/I/61eY7n3KGUL._AC_UL320_.jpg,patch,"Cleanse and completely dry the affected area. Apply patch directly over blemish, pressing edges to ensure adhesion. Leave on for 6-8 hours or overnight. Remove gently and discard. Use on individual blemishes as needed."
"NIVEA MEN Age Defense Advanced Face Serum for Dark Spots with Thiamidol (TM) + Hyaluronic Acid, Fast-Absorbing Face Serum for Men Helps Reduce Look of Dark Spots, Fine Lines & Wrinkles, 1 Fl Oz Bottle",B0DJRNPJJ3,$19.77,4.3,329.0,https://www.amazon.com/NIVEA-MEN-Thiamidol-Hyaluronic-Fast-Absorbing/dp/B0DJRNPJJ3/,https://m.media-amazon.com/images/I/81bvE7-9pwL._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
"Murad Rapid Dark Spot Correcting Serum - Skin Brightening Face Serum for Hyperpigmentation - Glycolic Acid Treatment Backed by Science, Travel Size 0.33Fl Oz",B0B1F5L1V8,$29.00,3.9,263.0,https://www.amazon.com/Rapid-Correcting-Serum-Travel-0-33Fl/dp/B0B1F5L1V8/,https://m.media-amazon.com/images/I/51JJA4W4lmL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
"Abib Glutathiosome Dark Spot Serum Vita drop 1.69 fl.oz. | Korean Skincare, Dark Spot, Hyperpigmentation Treatment | Serum for Sensitive, Uneven Skin",B0DB1W9B21,$15.66,4.5,855.0,https://www.amazon.com/Abib-Glutathiosome-Hyperpigmentation-Brightening-Niacinamide/dp/B0DB1W9B21/,https://m.media-amazon.com/images/I/61S70y+E2iL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"Dark Spot Remover for Face: Age Spot Remover for Fades Blemishes - Sun Spot Remover Brightens Body Skin Tone, 50ml/1.71fl.oz",B0F17K5PZ1,$12.79,4.0,55.0,https://www.amazon.com/LHOPEBK-Nature-Dark-Spot-Remover/dp/B0F17K5PZ1/,https://m.media-amazon.com/images/I/71CWFubCwDL._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
"PURITO TXA 6% + Niacinamide 10% + Retinal Facial Serum | for Dark Spots, Hyperpigmentation, Uneven Tone | High-Level Tranexamic Acid 6% | Korean skincare, 30mL 1.01 fl.oz",B0FP1J7B35,$13.99,4.4,202.0,https://www.amazon.com/PURITO-Niacinamide-Hyperpigmentation-High-Level-Tranexamic/dp/B0FP1J7B35/,https://m.media-amazon.com/images/I/61theMDQUTL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
"AXIS-Y Dark Spot Correcting Glow Cream - Brightening & Hydrating Moisturizer Face Cream with 2% Alpha-Arbutin, 5% Niacinamide & Ceramide - Vegan Korean Skin Care for All Skin Types - 1.69 fl. oz.",B0DKSHYVNQ,$12.45,4.2,114.0,https://www.amazon.com/AXIS-Y-Dark-Spot-Correcting-Cream/dp/B0DKSHYVNQ/,https://m.media-amazon.com/images/I/61nkdrxtl5L._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"VALITIC Kojic Acid Dark Spot Remover Soap Bars with Vitamin C, Retinol, Collagen, Turmeric - Original Japanese Complex Infused with Hyaluronic Acid, Vitamin E, Shea Butter, Castile Olive Oil - 5 Pack",B0C8TSZ2CK,$17.99,4.2,60100.0,https://www.amazon.com/VALITIC-Remover-Vitamin-Collagen-Turmeric/dp/B0C8TSZ2CK/,https://m.media-amazon.com/images/I/61sEqsu7vOL._AC_UL320_.jpg,oil,"Apply 2-4 drops to clean, damp skin. Gently press into face and neck. Can be mixed with moisturizer or used as final step. Use evening only initially, add morning use if desired."
"Differin Dark Spot Correcting Face Serum, Dark Spot Correcting Serum by the makers of Differin Gel, Gentle Skin Care for Acne Prone Sensitive Skin, 1 oz (Packaging May Vary)",B09H3MZ8DS,$14.99,4.1,2700.0,https://www.amazon.com/Correcting-makers-Differin-Gentle-Sensitive/dp/B09H3MZ8DS/,https://m.media-amazon.com/images/I/61OvFCvBzBL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"Dark Spot Remover for Face & Body, Dark Spot Corrector- Age Spot Sun Spot Freckles Melasma Brown Spot Remover Skin Care Repair Cream for All Skin Types1.7 FLOZ",B0FDQHT7T5,$19.99,4.6,96.0,https://www.amazon.com/Remover-Corrector-Freckles-Melasma-Types1-7/dp/B0FDQHT7T5/,https://m.media-amazon.com/images/I/71h2IkZxVmL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"Palmer's Skin Success Anti-Dark Spot Nighttime Fade Cream with Retinol & Niacinamide, Dark Spot Corrector for Face, Night Moisturizer Helps Reduce Dark Spots, Fine Lines & Wrinkles, 2.7 Ounce",B07MK318DL,$6.48,4.2,9000.0,https://www.amazon.com/Palmers-Skin-Success-Anti-Dark-Night/dp/B07MK318DL/,https://m.media-amazon.com/images/I/71JuFACa6sL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"SHVYOG Vitamin C Face Mask with Kaolin Clay and Turmeric for Dark Spots, Dull Skin, Skincare Facial Mask for Controlling Oil and Refining Pores 5.29 Oz",B08YRD11VS,$9.98,4.4,10500.0,https://www.amazon.com/Turmeric-Vitamin-SHVYOG-Controlling-Refining/dp/B08YRD11VS/,https://m.media-amazon.com/images/I/71mJqXzD8HS._AC_UL320_.jpg,mask,"Apply an even layer to clean, dry skin. Avoid eye and lip area. Leave on for 10-15 minutes or as directed. Rinse thoroughly with lukewarm water. Use 1-3 times per week."
"Palmer's Cocoa Butter Formula Eventone Fade Cream, Anti-Dark Spot Fade Cream with Vitamin E and Niacinamide, Helps Reduce Dark Spots & Age Spots, 2.7 Ounce",B08KBMYQ4P,$8.09,4.3,7200.0,https://www.amazon.com/Palmers-Cocoa-Butter-Formula-Eventone/dp/B08KBMYQ4P/,https://m.media-amazon.com/images/I/71uz0GIAPJL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"Kiehl's Clearly Corrective Dark Spot Serum, Brightening Facial Serum, Reduces Hyperpigmentation & Post-acne Marks, with Vitamin C & Salicylic Acid, All Skin Types, Paraben-free, Mineral Oil-free",B09DGF5MSL,$24.50,4.4,400.0,https://www.amazon.com/Kiehls-Clearly-Corrective-Corrector-Serums/dp/B09DGF5MSL/,https://m.media-amazon.com/images/I/6123rU8GzqL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
"Beauty of Joseon Light On Serum Vitamin C Centella Dark Spot Fine Lines Pigmentation Correcting Serum, Hydrating Moisturizer, Korean Skin Care for Men and Women, 30ml, 1 fl.oz",B0CD7PWYQN,$13.08,4.5,1800.0,https://www.amazon.com/Beauty-Joseon-Light-Serum-Centella/dp/B0CD7PWYQN/,https://m.media-amazon.com/images/I/61AIUMyQQlL._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
Spot It! Squishmallows | Fun Card Game for Kids and Adults | Featuring Mila The Elephant or Cailey The Pink Crab and More | Licensed Squishmallows Game,B0BXQL6S69,$10.29,4.8,162.0,https://www.amazon.com/Squishmallows-Adults-Featuring-Elephant-Licensed/dp/B0BXQL6S69/,https://m.media-amazon.com/images/I/71JxnT+ou4L._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
"Turmeric & Lemon Glow Soap Bar - Brightening Bar for Dark Spots & Acne Scars, with Kojic Acid, Vitamin C, Retinol & Shea Butter - SLS Free for Face/Body,All Skin Types",B0F1MR7HB2,$6.38,4.4,1100.0,https://www.amazon.com/Uselective-Kojic-Acid-Turmeric-removal/dp/B0F1MR7HB2/,https://m.media-amazon.com/images/I/61W7O6wdjUL._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
"Dove Body Cream Serum Niacinamide + Even Tone for Dark Spots and Uneven Tone with Vitamin C, Pro-Retinol and Shea Butter Lotion, 8 oz",B0D9BSB3GR,$7.98,4.5,1200.0,https://www.amazon.com/Dove-Niacinamide-Uneven-Vitamin-Pro-Retinol/dp/B0D9BSB3GR/,https://m.media-amazon.com/images/I/71gTxdXWfAL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"HERBIVORE Nova 15% Vitamin C + Turmeric Brightening Serum for Dark Spots, Hyperpigmentation + Even Skin Tone | Vegan, Plant-Based, Cruelty-Free, 30 mL / 1 oz",B09QY1X9M4,$45.50,4.2,188.0,https://www.amazon.com/Nova-Brightening-Serum-Face-Cruelty-free/dp/B09QY1X9M4/,https://m.media-amazon.com/images/I/51fuWE6D7oL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Exfoliant with Salicylic Acid, Facial Polish for Enlarged Pores, Wrinkles & Fine Lines, Suitable for Blackhead-Prone Skin, Fragrance-Free",B00949CTQQ,$25.90,4.5,111300.0,https://www.amazon.com/Paulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads/dp/B00949CTQQ/,https://m.media-amazon.com/images/I/61zhzjgd2xL._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
Dark Spot Correcting Glow Serum: Melasma Hyperpigmentation Treatment for Face with Tranexamic Acid Niacinamide - Vitamin C Serum and Dark Spot Remover For Face,B0DTQB714P,$9.95,4.0,704.0,https://www.amazon.com/Dark-Spot-Correcting-Serum-Hyperpigmentation/dp/B0DTQB714P/,https://m.media-amazon.com/images/I/61wdCA1y0OL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
"Dark Spot Remover for Face & Body – Dark Spot Corrector for Face - Hyperpigmentation, Age Spot, Sun Spot, Melasma & Freckles – Brightening & Even Skin Tone Treatment (1.7 Fl Oz)",B0FN7BZGCH,$16.55,4.5,33.0,https://www.amazon.com/Dark-Spot-Remover-Face-Hyperpigmentation/dp/B0FN7BZGCH/,https://m.media-amazon.com/images/I/71pKztTCO1L._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"Gundry MD® Polyphenol Dark Spot Diminisher Serum for Brighter Skin Appearance, Helps with Dark Spots and Fine Lines - (1oz)",B08BPM5F52,$57.95,3.3,996.0,https://www.amazon.com/Gundry-MD-Dark-Spot-Remover/dp/B08BPM5F52/,https://m.media-amazon.com/images/I/51ehtBjRrzL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"Naturium Niacinamide Face Serum 12% Plus Zinc 2%, Anti-Aging, Pore Minimizer & Dark Spot Corrector with Hyaluronic Acid & Vitamin E, Vegan & Cruelty-Free, 1 oz",B07WSS5M4Z,$16.99,4.5,15800.0,https://www.amazon.com/Niacinamide-Moisturizer-Diminishes-Wrinkles-Hyaluronic/dp/B07WSS5M4Z/,https://m.media-amazon.com/images/I/61KYCE62-hL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"Dark Spot Remover for Face and Body, Corrector Cream, Sun and Age Spot Treatment, Rapid Tone Repair Retinol (1 Fl Oz)",B0DSL3H2KH,$7.89,4.2,187.0,https://www.amazon.com/OIDLA-Remover-Corrector-Treatment-Retinol/dp/B0DSL3H2KH/,https://m.media-amazon.com/images/I/71nyS9z-2kL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"Vibriance Super C Serum for Mature Skin - All-in-One Vitamin Formula Hydrates, Firms, Lifts, Smooths, Targets Age Spots, Wrinkles, 1 fl oz",B08L8B5JR2,$32.90,4.3,20300.0,https://www.amazon.com/Vibriance-Formula-Hydrates-Targets-Wrinkles/dp/B08L8B5JR2/,https://m.media-amazon.com/images/I/71JbETCeypL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
Caudalie Vinoperfect Brightening Dark Spot Serum Vitamin C Alternative - 62x More Effective than Vitamin C with Viniferine for a Visibly Brighter Even Complexion,B0D64WK4Z9,$95.20,4.3,3400.0,https://www.amazon.com/Caudalie-Vinoperfect-Brightening-Vitamin-Alternative/dp/B0D64WK4Z9/,https://m.media-amazon.com/images/I/61PQwWezokL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"Advanced Clinicals Brightening Vitamin C Serum For Face With Glycolic Acid + Lactic Acid | Vitamin C Eye Serum Face Moisturizer For Improving Look Of Dark Spots & Uneven Complexion, 1.75 Fl Oz",B013RJ8804,$8.47,4.3,23300.0,https://www.amazon.com/Advanced-Clinicals-Vitamin-Anti-aging-Expression/dp/B013RJ8804/,https://m.media-amazon.com/images/I/810kOfjKPgL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
"EnaSkin Dark Spot Remover for Face and Body: Advanced Formula Spot Corrector Cream to Fade Age Spots, Sun Spots, Freckles, Melasma, and Brown Spots for Women and Men (1.7 Oz)",B0FR5GH16C,$22.94,4.0,26700.0,https://www.amazon.com/EnaSkin-Dark-Spot-Remover-Face/dp/B0FR5GH16C/,https://m.media-amazon.com/images/I/71CGK+5kBeL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"Vitamin C Serum For Face – Anti Aging Face Serum with Vitamin C, Hyaluronic Acid, Vitamin E. Brightening Formula. Improve Appearance of Dark Spots, Tone, Fine Lines & Wrinkles, Glowing Skin 2 Fl Oz",B076611KCY,$16.99,4.4,126000.0,https://www.amazon.com/Organic-Vitamin-Face-Serum-Hyaluronic/dp/B076611KCY/,https://m.media-amazon.com/images/I/71TjpTHBJKL._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
"numbuzin No.5 Serum 30ml | Tranexamic Acid 4%, Niacinamide 5%, Glutathione, Vitamin C |Vitamin Concentrated Serum | Hyperpigmentation| Suitable for Sensitive Skin, Korean Skincare | 1.01 fl. oz.",B0C61FD7P9,$14.99,4.5,4100.0,https://www.amazon.com/numbuzin-Concentrated-Glutathione-Skincare-1-01fl-oz/dp/B0C61FD7P9/,https://m.media-amazon.com/images/I/61a4viHJNQL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
CITYGOO Dark Spot Remover for Face: Dark Spot Corrector Cream - Enriching Skin Care For All Skin Tones - Melasma Freckle Sun Spot Remover & Blemish Reducer-1.7 FL OZ,B092CWK2FV,$14.98,4.0,4800.0,https://www.amazon.com/CITYGOO-Dark-Spot-Remover-Face/dp/B092CWK2FV/,https://m.media-amazon.com/images/I/81oc6DfNC3L._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"Rael Pimple Patches, Miracle Microcrystal Vitamin C Dark Spot Cover - Hydrocolloid Patch with Glutathione and Niacinamide, Korean Skin Care (9 Count)",B09C15YNVL,$11.04,4.4,22900.0,https://www.amazon.com/Rael-Microcrystal-Dark-Spot-Patch/dp/B09C15YNVL/,https://m.media-amazon.com/images/I/717WKFSwtPL._AC_UL320_.jpg,patch,"Cleanse and completely dry the affected area. Apply patch directly over blemish, pressing edges to ensure adhesion. Leave on for 6-8 hours or overnight. Remove gently and discard. Use on individual blemishes as needed."
"TOSOWOONG Arbutin 7% Intensive Spot Cream with 70,000ppm Arbutin, 3% Tranexamic Acid, 1% Niacinamide, Glutathione, Dark Spots, freckle, Blemishes, Anti-pigmentation, Korean Skin Care, 20ml, 0.67 fl.oz",B0DLWQLVLZ,$18.40,4.0,272.0,https://www.amazon.com/TOSOWOONG-Tranexamic-Niacinamide-Glutathione-Anti-pigmentation/dp/B0DLWQLVLZ/,https://m.media-amazon.com/images/I/61MOJ6zo2mL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"celimax The Vita A Retinal Shot Tightening Booster | 0.1% Retinal, Pore Minimizer, Wrinkles & Fine Lines, Firmer Skin, 15ml",B0DK4Y2YP3,$16.80,4.6,4600.0,https://www.amazon.com/celimax-Tightening-Liposomized-Matryxyl-Minimizer/dp/B0DK4Y2YP3/,https://m.media-amazon.com/images/I/51utpRckeQL._AC_UL320_.jpg,other,"Follow product-specific instructions on packaging. If unsure, consult with a dermatologist or skincare professional. Start with minimal use and increase as tolerated."
"TruSkin Vitamin C Super Serum - Niacinamide, Retinol, Hyaluronic Acid & Squalane - All-in-One Anti Aging Serum for Face – Improve Appearance of Dark Spots, Firmness for Brighter Looking Skin, 2 Fl Oz",B0BKTTBP4M,$23.99,4.5,13600.0,https://www.amazon.com/TruSkin-Vitamin-C-Plus-Super-Serum/dp/B0BKTTBP4M/,https://m.media-amazon.com/images/I/51IbuAMAAnL._AC_UL320_.jpg,serum,Apply to damp skin after cleansing. Pat gently into face and neck. Follow with moisturizer to seal in hydration.
"Minimalist Brightening and Anti Pigmentation Serum | Removes Acne Marks, Dark Spots & Blemishes | 2% Alpha Arbutin | Contains 4-n-Butylresorcinol(23x More Potent than Kojic Acid) | 1 Fl Oz/30 ml",B08GGDRRQ8,$7.69,4.3,14300.0,https://www.amazon.com/Minimalist-Pigmentation-Anti-pigmentation-Hyaluronic-Blemishes/dp/B08GGDRRQ8/,https://m.media-amazon.com/images/I/61E20trzSOL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
"Ambi Even & Clear Advanced Fade Cream, Hydroquinone-free, Hyperpigmentation Treatment, Stubborn Dark Spot Corrector, Results In As Little As 2-3 Weeks, Niacinamide, Licorice Root Extract, PHA, 1 Fl Oz",B0BTQ79WBC,$8.06,4.3,3900.0,https://www.amazon.com/Ambi-Hydroquinone-free-Hyperpigmentation-Treatment-Niacinamide/dp/B0BTQ79WBC/,https://m.media-amazon.com/images/I/81vNCjZyzlL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"medicube TXA+Niacinamide Capsule Cream | Dual Radiance Moisturizer, Ideal for Use After Spot Care | For Uneven Skin Tone, Texture & Hydration | 99% Pure Tranexamic Acid | Korean Skincare | 1.94oz",B0F29C8N84,$15.39,4.6,9200.0,https://www.amazon.com/medicube-Niacinamide-Moisturizer-Hydration-Tranexamic/dp/B0F29C8N84/,https://m.media-amazon.com/images/I/71mB8IXpT+L._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"Dark Spot Remover for Face and Body - Dark Spot Advanced Corrector Serum for Melasma, Age Spots, Freckles & Sun Spots with 360° Roller for All Skin Types 0.67floz",B0DS1PHF4S,$15.99,4.3,90.0,https://www.amazon.com/Dark-Spot-Remover-Face-Body/dp/B0DS1PHF4S/,https://m.media-amazon.com/images/I/61mfNnozXoL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"PCA SKIN Pigment Gel Pro Dark Spot Corrector, Brightening Dark Spot Serum for Hyperpigmentation, Helps Minimize Visible Brown Patches, Effective On All Skin Types and Skin Tones",B0B1LFDGXZ,$104.00,4.0,95.0,https://www.amazon.com/PCA-SKIN-Pigment-Hyperpigmentation-Hydroquinone-Free/dp/B0B1LFDGXZ/,https://m.media-amazon.com/images/I/51EdPYqov0L._AC_UL320_.jpg,patch,"Cleanse and completely dry the affected area. Apply patch directly over blemish, pressing edges to ensure adhesion. Leave on for 6-8 hours or overnight. Remove gently and discard. Use on individual blemishes as needed."
"Gold Bond Age Renew Dark Spot Minimizing Age Renew Body Cream, 2 oz., With No Bleaching Agents",B015HRFXKM,$11.97,4.3,3900.0,https://www.amazon.com/Gold-Bond-Minimizing-Moisturizes-Exfoliates/dp/B015HRFXKM/,https://m.media-amazon.com/images/I/71imAyeh8bL._AC_UL320_.jpg,cream,"Apply to clean, dry skin morning and/or evening. Take a small amount, warm between fingertips, and gently press onto face and neck. Allow to absorb before applying makeup or sunscreen."
"Paula’s Choice 25% Vitamin C Serum with Glutathione & Antioxidants, Face Serum Improves Discoloration, Uneven Tone & Firms, All Skin Types, Fragrance-Free, 1oz",B0CG2KD336,$47.60,4.2,281.0,https://www.amazon.com/dp/B0CG2KD336/,https://m.media-amazon.com/images/I/61MwvTIrvOL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"The INKEY List SuperSolutions Azelaic Acid 10% Serum, Fast-Absorbing Formula Helps Reduce Appearance of Redness and Soothes Skin, Leaves No White Cast, 1.01 fl oz",B0BJ7JKRWY,$12.24,4.3,139.0,https://www.amazon.com/dp/B0BJ7JKRWY/,https://m.media-amazon.com/images/I/61ASrr49uFL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
"Good Molecules Discoloration Correcting Body Treatment - Anti-Pigment Cream with Niacinamide, Tranexamic Acid - Target Dark Spots and Moisturize - Skincare for Body",B0B68YDYFN,$14.99,4.2,2100.0,https://www.amazon.com/dp/B0B68YDYFN/,https://m.media-amazon.com/images/I/7160lwTq7VL._AC_UL320_.jpg,treatment,"Apply 3-5 drops to entire face after cleansing, before moisturizer. Can be used morning and evening."
"Eight Saints Original Cin, 10% Niacinamide Serum For Face Anti Aging, Natural and Organic, Facial Serum to Reduce Fine Lines, Dark Spots, Large Pores, and Wrinkles, 1oz",B0CZ211SYS,$30.40,4.7,1000.0,https://www.amazon.com/dp/B0CZ211SYS/,https://m.media-amazon.com/images/I/51YX-eZnjbL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"Gundry MD® Polyphenol Dark Spot Diminisher Serum for Brighter Skin Appearance, Helps with Dark Spots and Fine Lines - (1oz)",B08BPM5F52,$57.95,3.3,996.0,https://www.amazon.com/Gundry-MD-Dark-Spot-Remover/dp/B08BPM5F52/,https://m.media-amazon.com/images/I/51ehtBjRrzL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"Dark Spot Remover for Face and Body, Corrector Cream, Sun and Age Spot Treatment, Rapid Tone Repair Retinol (1 Fl Oz)",B0DSL3H2KH,$7.89,4.2,187.0,https://www.amazon.com/OIDLA-Remover-Corrector-Treatment-Retinol/dp/B0DSL3H2KH/,https://m.media-amazon.com/images/I/71nyS9z-2kL._AC_UL320_.jpg,spot_treatment,"After cleansing, apply a small amount directly to individual blemishes. Do not apply to entire face. Use 1-2 times daily. Allow to dry completely before applying other products."
"Bliss Vitamin C + Tri-Peptide Bright Idea Serum – 15% Brightening + Barrier Boost Complex for Radiant, Firm Skin – Anti-Aging Face Serum Boosts Collagen & Elasticity - 1 fl oz",B082YJF4ZY,$18.90,4.4,6300.0,https://www.amazon.com/Bliss-Tri-Peptide-Collagen-Brightens-Cruelty-Free/dp/B082YJF4ZY/,https://m.media-amazon.com/images/I/61lv+UU58jL._AC_UL320_.jpg,serum,"Apply 3-5 drops to clean, dry face before moisturizer. Gently press into skin, don't rub vigorously. Use morning and/or evening as directed."
"Rael Pimple Patches, Miracle Microcrystal Vitamin C Dark Spot Cover - Hydrocolloid Patch with Glutathione and Niacinamide, Korean Skin Care (9 Count)",B09C15YNVL,$11.04,4.4,22900.0,https://www.amazon.com/Rael-Microcrystal-Dark-Spot-Patch/dp/B09C15YNVL/,https://m.media-amazon.com/images/I/717WKFSwtPL._AC_UL320_.jpg,patch,"Cleanse and completely dry the affected area. Apply patch directly over blemish, pressing edges to ensure adhesion. Leave on for 6-8 hours or overnight. Remove gently and discard. Use on individual blemishes as needed."
"numbuzin No.5 Serum 30ml | Tranexamic Acid 4%, Niacinamide 5%, Glutathione, Vitamin C |Vitamin Concentrated Serum | Hyperpigmentation| Suitable for Sensitive Skin, Korean Skincare | 1.01 fl. oz.",B0C61FD7P9,$14.99,4.5,4100.0,https://www.amazon.com/numbuzin-Concentrated-Glutathione-Skincare-1-01fl-oz/dp/B0C61FD7P9/,https://m.media-amazon.com/images/I/61a4viHJNQL._AC_UL320_.jpg,serum,"Apply to clean, dry skin in the evening. Start 2-3 times per week, increase as tolerated. Always follow with SPF in the morning."
